id,keywords
42113,"[{'id': 10183, 'name': 'independent film'}]"
77936,"[{'id': 254, 'name': 'france'}, {'id': 572, 'name': 'sex'}, {'id': 1523, 'name': 'obsession'}, {'id': 2983, 'name': 'passion'}, {'id': 9673, 'name': 'love'}, {'id': 11933, 'name': 'conflict'}, {'id': 14534, 'name': 'relationship'}, {'id': 14819, 'name': 'violence'}]"
1567,"[{'id': 3927, 'name': 'rage and hate'}, {'id': 9622, 'name': 'misanthrope'}, {'id': 11635, 'name': 'monologue'}, {'id': 11792, 'name': 'incest overtones'}, {'id': 12420, 'name': 'unsimulated sex'}, {'id': 224663, 'name': 'new french extremism'}]"
11526,"[{'id': 378, 'name': 'prison'}, {'id': 4344, 'name': 'musical'}, {'id': 6027, 'name': 'music'}, {'id': 6029, 'name': 'concert'}, {'id': 7067, 'name': 'getaway car'}, {'id': 10685, 'name': 'escape'}, {'id': 41591, 'name': 'music band'}, {'id': 187056, 'name': 'woman director'}]"
65749,"[{'id': 733, 'name': 'dancer'}, {'id': 2683, 'name': 'tango'}, {'id': 4344, 'name': 'musical'}, {'id': 9673, 'name': 'love'}]"
9840,"[{'id': 730, 'name': 'factory worker'}, {'id': 732, 'name': 'coma'}, {'id': 815, 'name': 'soulmates'}, {'id': 1439, 'name': 'flat'}, {'id': 4900, 'name': 'shortage of money'}, {'id': 5248, 'name': 'female friendship'}, {'id': 6054, 'name': 'friendship'}]"
186705,"[{'id': 187056, 'name': 'woman director'}]"
18764,"[{'id': 10325, 'name': 'mistaken identity'}, {'id': 14731, 'name': 'martial arts master'}, {'id': 14743, 'name': 'pianist'}, {'id': 15016, 'name': 'twins'}, {'id': 162153, 'name': 'grand piano'}, {'id': 191028, 'name': 'concert pianist'}]"
1414,"[{'id': 236, 'name': 'suicide'}, {'id': 699, 'name': 'love at first sight'}, {'id': 1155, 'name': 'brother sister relationship'}, {'id': 1412, 'name': 'becoming an adult'}, {'id': 2038, 'name': ""love of one's life""}, {'id': 2201, 'name': 'first time'}, {'id': 3203, 'name': 'pilot'}, {'id': 5475, 'name': 'scandinavia'}, {'id': 10794, 'name': 'snow'}, {'id': 10855, 'name': 'fate'}, {'id': 10901, 'name': 'coincidence'}, {'id': 14534, 'name': 'relationship'}, {'id': 15160, 'name': 'divorce'}, {'id': 18035, 'name': 'family'}, {'id': 157160, 'name': 'antarctic'}]"
25512,"[{'id': 9673, 'name': 'love'}, {'id': 213971, 'name': 'activism'}, {'id': 215059, 'name': 'hospital visit'}]"
22826,[]
1902,"[{'id': 128, 'name': 'love triangle'}, {'id': 744, 'name': 'madrid'}, {'id': 2038, 'name': ""love of one's life""}, {'id': 2336, 'name': 'ladykiller'}, {'id': 3636, 'name': 'face operation'}, {'id': 4336, 'name': 'fall from skyscraper'}, {'id': 4563, 'name': 'virtual reality'}, {'id': 5884, 'name': 'life extension'}, {'id': 9844, 'name': 'car crash'}, {'id': 12392, 'name': 'best friend'}, {'id': 15106, 'name': 'psychiatrist'}, {'id': 199526, 'name': 'psychiatric'}]"
445590,[]
42230,"[{'id': 690, 'name': 'gorilla'}]"
25471,"[{'id': 478, 'name': 'china'}, {'id': 9758, 'name': 'deception'}, {'id': 217807, 'name': 'street performer'}, {'id': 229409, 'name': 'master and student'}]"
33194,"[{'id': 293, 'name': 'female nudity'}, {'id': 570, 'name': 'rape'}, {'id': 187056, 'name': 'woman director'}]"
17962,"[{'id': 2401, 'name': 'grandmother grandson relationship'}, {'id': 3124, 'name': 'cloud'}, {'id': 3800, 'name': 'airplane'}, {'id': 4116, 'name': 'heaven'}, {'id': 9995, 'name': 'bell'}, {'id': 10809, 'name': 'teenage girl'}, {'id': 10937, 'name': 'memory'}, {'id': 10938, 'name': 'old man'}, {'id': 177185, 'name': 'videotape'}, {'id': 188290, 'name': 'eternity'}, {'id': 188291, 'name': 'disneyland'}, {'id': 188293, 'name': 'remembrance'}]"
9460,"[{'id': 295, 'name': 'library'}, {'id': 779, 'name': 'martial arts'}, {'id': 817, 'name': 'bookshop'}, {'id': 5964, 'name': 'chinese mafia'}, {'id': 6149, 'name': 'police'}, {'id': 6220, 'name': 'mafia boss'}, {'id': 203423, 'name': 'masked hero'}]"
8785,"[{'id': 514, 'name': 'spain'}, {'id': 3096, 'name': 'book'}, {'id': 8093, 'name': 'vorfahren'}]"
24858,"[{'id': 10183, 'name': 'independent film'}]"
10376,"[{'id': 270, 'name': 'ocean'}, {'id': 3799, 'name': 'ship'}, {'id': 5164, 'name': 'pianistin'}, {'id': 5561, 'name': 'child prodigy'}, {'id': 6930, 'name': 'fondling'}]"
104,"[{'id': 220, 'name': 'berlin'}, {'id': 585, 'name': 'casino'}, {'id': 745, 'name': 'nun'}, {'id': 794, 'name': 'red hair'}, {'id': 795, 'name': 'running'}, {'id': 960, 'name': 'homeless person'}, {'id': 1545, 'name': 'supermarket'}, {'id': 1546, 'name': 'ambulance'}, {'id': 1552, 'name': 'subway'}, {'id': 5600, 'name': 'daughter'}, {'id': 10594, 'name': 'money'}, {'id': 10855, 'name': 'fate'}]"
9421,"[{'id': 5090, 'name': 'fool'}, {'id': 7851, 'name': 'tax inspector'}]"
2767,"[{'id': 378, 'name': 'prison'}, {'id': 960, 'name': 'homeless person'}, {'id': 1552, 'name': 'subway'}, {'id': 2407, 'name': 'fireworks'}, {'id': 5386, 'name': 'tramp'}, {'id': 5836, 'name': 'self-inflicted injury'}, {'id': 10794, 'name': 'snow'}]"
78568,[]
10239,"[{'id': 515, 'name': 'women'}, {'id': 2335, 'name': 'southern france'}, {'id': 4129, 'name': 'widow'}, {'id': 5444, 'name': 'lonely hearts ad'}, {'id': 6054, 'name': 'friendship'}, {'id': 6563, 'name': 'wine'}, {'id': 7755, 'name': 'winegrower'}, {'id': 198856, 'name': 'french countryside'}]"
147,"[{'id': 6930, 'name': 'fondling'}, {'id': 10183, 'name': 'independent film'}, {'id': 155518, 'name': 'nouvelle vague'}, {'id': 170268, 'name': 'skipping school'}, {'id': 170272, 'name': 'mise en scene'}, {'id': 170273, 'name': 'fingerprinting'}, {'id': 170279, 'name': '\xa0mugshot'}, {'id': 170286, 'name': 'strict teacher'}, {'id': 170293, 'name': 'montmartre paris'}]"
1628,"[{'id': 549, 'name': 'prostitute'}, {'id': 596, 'name': 'adultery'}, {'id': 818, 'name': 'based on novel'}, {'id': 931, 'name': 'jealousy'}, {'id': 4048, 'name': 'musician'}, {'id': 4653, 'name': 'french'}, {'id': 6038, 'name': 'marriage'}, {'id': 6054, 'name': 'friendship'}, {'id': 6091, 'name': 'war'}, {'id': 9673, 'name': 'love'}, {'id': 10614, 'name': 'tragedy'}, {'id': 155518, 'name': 'nouvelle vague'}, {'id': 163392, 'name': 'triangle'}, {'id': 177044, 'name': 'austrian'}]"
3934,"[{'id': 2348, 'name': 'hustler'}, {'id': 3183, 'name': 'bisexuality'}, {'id': 3190, 'name': 'menage a trois'}, {'id': 3305, 'name': 'housebreaking'}, {'id': 33625, 'name': 'illegal prostitution'}]"
102489,[]
126996,"[{'id': 187056, 'name': 'woman director'}]"
10494,"[{'id': 233, 'name': 'japan'}, {'id': 3658, 'name': 'career'}, {'id': 6844, 'name': 'stalker'}, {'id': 10229, 'name': 'singer'}, {'id': 10336, 'name': 'animation'}, {'id': 11322, 'name': 'female protagonist'}, {'id': 156761, 'name': 'split personality'}, {'id': 202519, 'name': 'j-pop'}, {'id': 210024, 'name': 'anime'}]"
103793,"[{'id': 187056, 'name': 'woman director'}]"
47144,"[{'id': 992, 'name': 'bus'}, {'id': 165364, 'name': 'barge'}]"
52366,[]
1075,"[{'id': 394, 'name': 'gypsy'}, {'id': 449, 'name': 'yugoslavia'}, {'id': 494, 'name': 'father son relationship'}, {'id': 977, 'name': 'cat'}, {'id': 1155, 'name': 'brother sister relationship'}, {'id': 1158, 'name': 'grandfather grandson relationship'}, {'id': 2069, 'name': 'bathing'}, {'id': 2203, 'name': 'unexpected happiness'}, {'id': 2449, 'name': 'black market'}, {'id': 2808, 'name': 'russian'}, {'id': 4671, 'name': 'bad luck'}, {'id': 5290, 'name': 'small person'}, {'id': 6156, 'name': 'superstition'}, {'id': 7386, 'name': 'gypsy music'}, {'id': 10508, 'name': 'teacher'}, {'id': 10594, 'name': 'money'}, {'id': 11061, 'name': 'debt'}, {'id': 12392, 'name': 'best friend'}, {'id': 13008, 'name': 'train'}, {'id': 13027, 'name': 'wedding'}, {'id': 14751, 'name': 'youth'}, {'id': 215205, 'name': 'danube'}, {'id': 236316, 'name': 'anarchic comedy'}]"
47951,"[{'id': 977, 'name': 'cat'}, {'id': 1721, 'name': 'fight'}, {'id': 2479, 'name': 'chicken'}, {'id': 3875, 'name': 'barn'}, {'id': 4931, 'name': 'pig'}, {'id': 7486, 'name': 'milk'}, {'id': 10349, 'name': 'survival'}, {'id': 15162, 'name': 'dog'}]"
10975,"[{'id': 1321, 'name': 'gold'}, {'id': 2652, 'name': 'nazis'}, {'id': 3593, 'name': 'wilderness'}, {'id': 6956, 'name': 'treasure hunt'}]"
10974,"[{'id': 409, 'name': 'africa'}, {'id': 1938, 'name': 'sword'}, {'id': 2096, 'name': 'auction'}]"
5622,"[{'id': 2799, 'name': 'cruise'}, {'id': 3735, 'name': 'boat accident'}, {'id': 3799, 'name': 'ship'}, {'id': 6091, 'name': 'war'}, {'id': 10183, 'name': 'independent film'}]"
11712,"[{'id': 233, 'name': 'japan'}, {'id': 417, 'name': 'corruption'}, {'id': 1462, 'name': 'samurai'}, {'id': 1530, 'name': 'temple'}, {'id': 6211, 'name': 'fighter'}]"
55107,[]
69851,"[{'id': 514, 'name': 'spain'}, {'id': 818, 'name': 'based on novel'}, {'id': 1326, 'name': 'infidelity'}, {'id': 4412, 'name': 'grandfather'}, {'id': 161043, 'name': 'suicidal thoughts'}, {'id': 211660, 'name': 'old age'}, {'id': 220195, 'name': 'daughter–in–law'}, {'id': 220196, 'name': 'grandchild'}]"
2457,"[{'id': 4661, 'name': 'pantomime'}, {'id': 5879, 'name': 'anarchist'}, {'id': 6932, 'name': 'count'}, {'id': 9673, 'name': 'love'}, {'id': 9727, 'name': 'thief'}, {'id': 9826, 'name': 'murder'}, {'id': 10897, 'name': 'mime'}, {'id': 14783, 'name': 'false accusations'}, {'id': 160488, 'name': 'hoodlum'}, {'id': 163110, 'name': 'theater'}, {'id': 207583, 'name': 'actress'}, {'id': 207716, 'name': 'actor'}]"
11230,"[{'id': 1482, 'name': 'trainer'}, {'id': 1796, 'name': 'sake'}, {'id': 6464, 'name': 'uncle'}, {'id': 9992, 'name': 'dojo'}, {'id': 33401, 'name': 'master'}, {'id': 155065, 'name': 'kung fu classic'}, {'id': 190992, 'name': 'drunken master'}]"
8416,"[{'id': 90, 'name': 'paris'}, {'id': 131, 'name': 'italy'}, {'id': 782, 'name': 'assassin'}, {'id': 1755, 'name': 'fascism'}, {'id': 8077, 'name': 'benito mussolini'}]"
20123,"[{'id': 11627, 'name': 'paranormal phenomena'}, {'id': 236316, 'name': 'anarchic comedy'}]"
2593,"[{'id': 90, 'name': 'paris'}, {'id': 236, 'name': 'suicide'}, {'id': 567, 'name': 'alcohol'}, {'id': 4232, 'name': 'melancholy'}, {'id': 9957, 'name': 'loneliness'}, {'id': 10183, 'name': 'independent film'}]"
42020,[]
48797,"[{'id': 4924, 'name': 'insane asylum'}, {'id': 6255, 'name': 'insanity'}, {'id': 10323, 'name': 'psychiatric hospital'}, {'id': 12565, 'name': 'psychological thriller'}, {'id': 159313, 'name': 'psychiatry'}, {'id': 197365, 'name': 'telekenesis'}]"
2731,"[{'id': 393, 'name': 'civil war'}, {'id': 2038, 'name': ""love of one's life""}, {'id': 2109, 'name': 'communist'}, {'id': 2393, 'name': 'adoption'}, {'id': 4115, 'name': 'longing'}, {'id': 4119, 'name': 'saigon'}, {'id': 6610, 'name': 'naval officer'}, {'id': 7983, 'name': 'indochina'}, {'id': 10707, 'name': 'mother daughter relationship'}, {'id': 34094, 'name': 'extramarital affair'}]"
391,"[{'id': 2987, 'name': 'gang war'}, {'id': 4942, 'name': 'victim of murder'}, {'id': 5332, 'name': 'greed'}, {'id': 6062, 'name': 'hostility'}, {'id': 156212, 'name': 'spaghetti western'}]"
65452,[]
42726,"[{'id': 4129, 'name': 'widow'}, {'id': 33476, 'name': 'widower'}]"
9343,"[{'id': 3136, 'name': 'plantation'}, {'id': 5967, 'name': 'peru'}, {'id': 5968, 'name': 'amazon'}, {'id': 156034, 'name': 'opera house'}, {'id': 157929, 'name': 'rubber plantation'}, {'id': 165870, 'name': 'riverboat'}]"
42006,"[{'id': 478, 'name': 'china'}]"
13511,"[{'id': 1299, 'name': 'monster'}, {'id': 14985, 'name': 'ireland'}]"
128,"[{'id': 1721, 'name': 'fight'}, {'id': 1994, 'name': 'wolf'}, {'id': 5274, 'name': 'iron'}, {'id': 5275, 'name': 'pan'}, {'id': 5276, 'name': 'wild boar'}, {'id': 5277, 'name': 'territory'}, {'id': 6054, 'name': 'friendship'}, {'id': 7376, 'name': 'princess'}, {'id': 10842, 'name': 'good vs evil'}, {'id': 11004, 'name': 'rural setting'}, {'id': 210024, 'name': 'anime'}]"
8672,"[{'id': 1291, 'name': 'central and south america'}, {'id': 7281, 'name': 'shooting'}]"
8056,"[{'id': 1631, 'name': 'concentration camp'}, {'id': 1739, 'name': 'holocaust'}, {'id': 2315, 'name': 'jewish life'}, {'id': 2428, 'name': 'deportation'}, {'id': 2606, 'name': 'jew'}, {'id': 2652, 'name': 'nazis'}, {'id': 3023, 'name': 'eastern europe'}, {'id': 5090, 'name': 'fool'}, {'id': 5331, 'name': 'village'}, {'id': 11064, 'name': 'nazi germany'}, {'id': 13008, 'name': 'train'}]"
104103,[]
11489,"[{'id': 570, 'name': 'rape'}, {'id': 900, 'name': 'trailer park'}, {'id': 1690, 'name': 'belgium'}, {'id': 1952, 'name': 'socially deprived family'}, {'id': 10707, 'name': 'mother daughter relationship'}, {'id': 12987, 'name': 'poverty'}, {'id': 33457, 'name': 'alcoholic'}, {'id': 156052, 'name': 'unemployment'}]"
85160,"[{'id': 10024, 'name': 'psychopathic killer'}, {'id': 11547, 'name': 'slaughterhouse'}, {'id': 13130, 'name': 'teenager'}, {'id': 192170, 'name': 'trespassing'}]"
11878,"[{'id': 233, 'name': 'japan'}, {'id': 1400, 'name': 'swordplay'}, {'id': 1462, 'name': 'samurai'}, {'id': 1938, 'name': 'sword'}, {'id': 3088, 'name': 'bodyguard'}, {'id': 14955, 'name': 'fighting'}, {'id': 18035, 'name': 'family'}, {'id': 34038, 'name': 'intrigue'}, {'id': 155198, 'name': 'ronin'}, {'id': 188944, 'name': 'revolver'}]"
62204,"[{'id': 4428, 'name': 'stone age'}, {'id': 159955, 'name': 'cavemen'}, {'id': 178645, 'name': 'prehistoric adventure'}, {'id': 183414, 'name': 'prehistoric times'}, {'id': 192918, 'name': 'prehistoric man'}]"
10228,"[{'id': 9748, 'name': 'revenge'}, {'id': 11451, 'name': 'pokémon'}, {'id': 162749, 'name': 'creator'}, {'id': 169816, 'name': 'researcher'}, {'id': 191881, 'name': 'research laboratory'}, {'id': 210024, 'name': 'anime'}]"
144953,"[{'id': 12396, 'name': 'hollywood'}]"
4203,"[{'id': 744, 'name': 'madrid'}, {'id': 822, 'name': 'airport'}, {'id': 949, 'name': 'terrorist'}, {'id': 1252, 'name': 'suicide attempt'}, {'id': 13149, 'name': 'pregnancy'}, {'id': 14534, 'name': 'relationship'}, {'id': 155816, 'name': 'ex-wife'}, {'id': 184989, 'name': 'spectacle'}, {'id': 188342, 'name': 'sleeping pill'}]"
77915,"[{'id': 7946, 'name': 'deer'}, {'id': 9673, 'name': 'love'}, {'id': 10873, 'name': 'school'}, {'id': 209090, 'name': 'unwed mother'}, {'id': 209091, 'name': 'big sur'}]"
90762,"[{'id': 4458, 'name': 'post-apocalyptic'}]"
99,"[{'id': 107, 'name': 'barcelona spain'}, {'id': 108, 'name': 'transvestism'}, {'id': 571, 'name': 'transsexuality'}, {'id': 726, 'name': 'drug abuse'}, {'id': 741, 'name': 'transplantation'}, {'id': 744, 'name': 'madrid'}, {'id': 1421, 'name': 'birthday'}, {'id': 3019, 'name': 'autograph'}, {'id': 207583, 'name': 'actress'}, {'id': 225061, 'name': 'friend'}]"
77010,"[{'id': 852, 'name': 'chemical'}, {'id': 3098, 'name': 'castle'}, {'id': 157351, 'name': 'living dead'}, {'id': 174878, 'name': 'female vampire'}]"
5156,"[{'id': 588, 'name': 'rome'}, {'id': 924, 'name': 'italian'}, {'id': 3197, 'name': 'riding a bicycle'}, {'id': 3679, 'name': 'society'}, {'id': 5374, 'name': 'poster'}, {'id': 8438, 'name': 'job'}, {'id': 9727, 'name': 'thief'}, {'id': 11112, 'name': 'search'}, {'id': 33612, 'name': 'stolen bicycle'}, {'id': 33613, 'name': 'madame'}, {'id': 156052, 'name': 'unemployment'}, {'id': 158651, 'name': 'realism'}]"
11953,"[{'id': 233, 'name': 'japan'}, {'id': 1462, 'name': 'samurai'}, {'id': 2280, 'name': 'emperor'}, {'id': 4267, 'name': 'warlord'}, {'id': 6092, 'name': 'army'}, {'id': 10340, 'name': 'double role'}, {'id': 13129, 'name': 'execution'}, {'id': 161891, 'name': 'doppelganger'}]"
44662,"[{'id': 233, 'name': 'japan'}, {'id': 1462, 'name': 'samurai'}, {'id': 9748, 'name': 'revenge'}, {'id': 18100, 'name': 'seppuku'}, {'id': 192772, 'name': 'historical drama'}]"
5486,"[{'id': 236, 'name': 'suicide'}, {'id': 293, 'name': 'female nudity'}, {'id': 572, 'name': 'sex'}, {'id': 1583, 'name': 'mass murder'}, {'id': 2483, 'name': 'nudity'}, {'id': 2564, 'name': 'wheelchair'}, {'id': 6259, 'name': 'psychopath'}, {'id': 9826, 'name': 'murder'}, {'id': 9968, 'name': 'squid'}, {'id': 10292, 'name': 'gore'}, {'id': 10714, 'name': 'serial killer'}, {'id': 11181, 'name': 'decapitation'}, {'id': 13078, 'name': 'skinny dipping'}, {'id': 14687, 'name': 'extreme violence'}, {'id': 14698, 'name': 'throat slitting'}, {'id': 14805, 'name': 'maniac'}, {'id': 14819, 'name': 'violence'}, {'id': 14829, 'name': 'strangulation'}, {'id': 157758, 'name': 'axe murder'}, {'id': 189921, 'name': 'video nasty'}, {'id': 225938, 'name': 'axe'}, {'id': 233450, 'name': 'proto-slasher'}]"
777,"[{'id': 74, 'name': 'germany'}, {'id': 254, 'name': 'france'}, {'id': 1563, 'name': 'prisoner'}, {'id': 6091, 'name': 'war'}, {'id': 10685, 'name': 'escape'}, {'id': 11663, 'name': 'camp'}, {'id': 155697, 'name': 'aristocrat'}]"
10387,"[{'id': 478, 'name': 'china'}, {'id': 782, 'name': 'assassin'}, {'id': 4152, 'name': 'kingdom'}, {'id': 4691, 'name': 'occupying power'}, {'id': 6088, 'name': 'governance'}, {'id': 8754, 'name': 'concubine'}]"
11900,"[{'id': 3927, 'name': 'rage and hate'}, {'id': 4914, 'name': 'malice'}, {'id': 5290, 'name': 'small person'}, {'id': 5726, 'name': 'insurrection'}, {'id': 10183, 'name': 'independent film'}, {'id': 10508, 'name': 'teacher'}, {'id': 188725, 'name': 'trenches'}]"
27632,"[{'id': 616, 'name': 'witch'}, {'id': 3133, 'name': 'vampire'}, {'id': 10560, 'name': 'crypt'}, {'id': 15032, 'name': 'gothic horror'}, {'id': 204352, 'name': 'iron mask'}]"
17343,"[{'id': 293, 'name': 'female nudity'}, {'id': 572, 'name': 'sex'}, {'id': 3133, 'name': 'vampire'}, {'id': 3182, 'name': 'seduction'}, {'id': 10053, 'name': 'sexploitation'}]"
21193,"[{'id': 2199, 'name': 'opera'}, {'id': 4344, 'name': 'musical'}]"
16672,"[{'id': 11130, 'name': 'art house'}, {'id': 209998, 'name': 'japanese new wave'}]"
79474,"[{'id': 236, 'name': 'suicide'}, {'id': 2483, 'name': 'nudity'}]"
75531,"[{'id': 1646, 'name': 'autism'}]"
14521,"[{'id': 6075, 'name': 'sport'}]"
32015,"[{'id': 701, 'name': 'cuba'}, {'id': 2903, 'name': 'propaganda'}, {'id': 4402, 'name': 'peasant'}, {'id': 6057, 'name': 'peace'}, {'id': 6149, 'name': 'police'}, {'id': 7937, 'name': 'cuban revolution'}, {'id': 9887, 'name': 'surrealism'}, {'id': 10329, 'name': 'wealth'}, {'id': 11196, 'name': 'rebellion'}, {'id': 12105, 'name': 'student'}, {'id': 13160, 'name': 'university'}, {'id': 156378, 'name': 'land'}]"
11782,"[{'id': 374, 'name': 'smuggling of arms'}, {'id': 5439, 'name': 'inspector'}, {'id': 6163, 'name': 'arms dealer'}, {'id': 12354, 'name': 'hong kong'}, {'id': 14964, 'name': 'drug'}]"
10086,"[{'id': 11800, 'name': 'mockumentary'}, {'id': 14707, 'name': 'brutality'}, {'id': 158235, 'name': 'film crew'}, {'id': 173259, 'name': 'arab'}]"
9367,"[{'id': 5616, 'name': 'united states–mexico barrier'}, {'id': 33649, 'name': 'legs'}, {'id': 162740, 'name': 'arms'}, {'id': 187891, 'name': 'paper knife'}, {'id': 206558, 'name': 'guitar case'}]"
36210,"[{'id': 1262, 'name': 'mountain'}, {'id': 1919, 'name': 'mayor'}, {'id': 5202, 'name': 'boy'}, {'id': 5331, 'name': 'village'}, {'id': 6044, 'name': 'promise'}, {'id': 6069, 'name': 'class'}, {'id': 10508, 'name': 'teacher'}, {'id': 10594, 'name': 'money'}, {'id': 10637, 'name': 'food'}, {'id': 14659, 'name': 'girl'}, {'id': 14828, 'name': 'city'}, {'id': 186210, 'name': 'chalk.'}]"
210307,[]
28463,"[{'id': 3278, 'name': 'kgb'}, {'id': 9829, 'name': 'french movies'}]"
22650,"[{'id': 585, 'name': 'casino'}, {'id': 9727, 'name': 'thief'}]"
67455,[]
48213,"[{'id': 4446, 'name': 'hitler youth'}, {'id': 11064, 'name': 'nazi germany'}, {'id': 161757, 'name': 'fable'}]"
31336,[]
1396,"[{'id': 197170, 'name': 'memoirs'}]"
17078,"[{'id': 439, 'name': 'paradise'}, {'id': 10103, 'name': 'children'}, {'id': 18009, 'name': 'iran'}]"
75892,"[{'id': 514, 'name': 'spain'}, {'id': 596, 'name': 'adultery'}, {'id': 734, 'name': 'bullfight'}, {'id': 818, 'name': 'based on novel'}, {'id': 2483, 'name': 'nudity'}]"
9764,"[{'id': 1969, 'name': 'map'}, {'id': 4271, 'name': 'hermit'}, {'id': 4759, 'name': 'exploration'}, {'id': 5396, 'name': 'sibiria'}, {'id': 5930, 'name': 'getting lost'}, {'id': 6054, 'name': 'friendship'}, {'id': 6536, 'name': 'trapper'}, {'id': 6728, 'name': 'stadt'}, {'id': 11709, 'name': 'russian soldier'}, {'id': 18330, 'name': 'nature'}, {'id': 174638, 'name': 'siberia'}]"
42237,[]
31624,"[{'id': 2483, 'name': 'nudity'}, {'id': 4551, 'name': 'swamp'}, {'id': 6259, 'name': 'psychopath'}, {'id': 9826, 'name': 'murder'}, {'id': 10714, 'name': 'serial killer'}, {'id': 11039, 'name': 'giallo'}, {'id': 11040, 'name': 'masked killer'}, {'id': 11181, 'name': 'decapitation'}, {'id': 13059, 'name': 'prostitution'}, {'id': 211043, 'name': 'black gloved killer'}, {'id': 233450, 'name': 'proto-slasher'}]"
593,"[{'id': 1228, 'name': '1970s'}, {'id': 1565, 'name': 'loss of sense of reality'}, {'id': 1603, 'name': 'extraterrestrial technology'}, {'id': 2117, 'name': 'subconsciousness'}, {'id': 2808, 'name': 'russian'}, {'id': 3298, 'name': 'hallucination'}, {'id': 3801, 'name': 'space travel'}, {'id': 14626, 'name': 'astronaut'}, {'id': 157938, 'name': 'soviet'}]"
61560,[]
27197,"[{'id': 236, 'name': 'suicide'}, {'id': 818, 'name': 'based on novel'}, {'id': 6706, 'name': 'performance'}, {'id': 9714, 'name': 'remake'}, {'id': 9725, 'name': 'sword fight'}, {'id': 9748, 'name': 'revenge'}, {'id': 10564, 'name': 'japanese culture'}, {'id': 14926, 'name': 'katana sword'}, {'id': 18104, 'name': 'samurai era'}, {'id': 190446, 'name': 'edo period'}, {'id': 197915, 'name': 'kabuki'}]"
80677,"[{'id': 34094, 'name': 'extramarital affair'}]"
49096,"[{'id': 572, 'name': 'sex'}, {'id': 802, 'name': 'regret'}, {'id': 9673, 'name': 'love'}, {'id': 9748, 'name': 'revenge'}, {'id': 11510, 'name': 'unfaithfulness'}, {'id': 162846, 'name': 'ghost'}]"
39283,"[{'id': 4459, 'name': 'vegetarian'}, {'id': 10292, 'name': 'gore'}, {'id': 12616, 'name': 'dinosaur'}, {'id': 155641, 'name': 'credit rolling down'}]"
65460,"[{'id': 12616, 'name': 'dinosaur'}]"
55667,"[{'id': 12616, 'name': 'dinosaur'}]"
5608,"[{'id': 1454, 'name': 'treasure'}, {'id': 1938, 'name': 'sword'}, {'id': 2035, 'name': 'mythology'}, {'id': 4615, 'name': 'folk hero'}, {'id': 5746, 'name': 'iceland'}, {'id': 6652, 'name': 'rhine'}, {'id': 10466, 'name': 'knight'}, {'id': 12554, 'name': 'dragon'}, {'id': 13027, 'name': 'wedding'}, {'id': 13084, 'name': 'king'}, {'id': 166541, 'name': 'betrayed'}, {'id': 185343, 'name': 'based on myths or folklore'}, {'id': 189093, 'name': 'ring'}, {'id': 204241, 'name': 'burgundy'}, {'id': 234174, 'name': 'dwarf'}]"
22501,[]
21484,"[{'id': 74, 'name': 'germany'}, {'id': 596, 'name': 'adultery'}, {'id': 1299, 'name': 'monster'}, {'id': 5083, 'name': 'hysteria'}, {'id': 5340, 'name': 'investigation'}, {'id': 5809, 'name': 'marriage crisis'}, {'id': 6149, 'name': 'police'}, {'id': 9826, 'name': 'murder'}, {'id': 10292, 'name': 'gore'}, {'id': 10303, 'name': 'domestic abuse'}, {'id': 10508, 'name': 'teacher'}, {'id': 10714, 'name': 'serial killer'}, {'id': 11925, 'name': 'domestic violence'}, {'id': 14735, 'name': 'motorcycle'}, {'id': 34094, 'name': 'extramarital affair'}, {'id': 41329, 'name': 'mental illness'}, {'id': 161891, 'name': 'doppelganger'}, {'id': 189921, 'name': 'video nasty'}, {'id': 191815, 'name': 'breakdown'}, {'id': 229299, 'name': 'affair'}]"
31353,[]
44018,"[{'id': 960, 'name': 'homeless person'}, {'id': 4653, 'name': 'french'}, {'id': 187056, 'name': 'woman director'}]"
499,"[{'id': 30, 'name': 'individual'}, {'id': 90, 'name': 'paris'}, {'id': 2506, 'name': 'algerienkrieg'}, {'id': 10163, 'name': 'cancer'}, {'id': 10229, 'name': 'singer'}, {'id': 155518, 'name': 'nouvelle vague'}, {'id': 187056, 'name': 'woman director'}]"
42002,[]
40365,"[{'id': 3582, 'name': 'bride'}, {'id': 157512, 'name': 'mutilation'}]"
24920,"[{'id': 236, 'name': 'suicide'}, {'id': 9815, 'name': 'psychic power'}, {'id': 10093, 'name': 'priest'}, {'id': 10292, 'name': 'gore'}, {'id': 180191, 'name': 'tod'}]"
10102,"[{'id': 236, 'name': 'suicide'}, {'id': 550, 'name': 'callgirl'}, {'id': 572, 'name': 'sex'}, {'id': 1240, 'name': 'eating and drinking'}, {'id': 160246, 'name': 'childhood friends'}]"
26959,"[{'id': 6300, 'name': 'puppet'}, {'id': 10100, 'name': 'puppet master'}]"
938,"[{'id': 801, 'name': 'bounty hunter'}, {'id': 11004, 'name': 'rural setting'}, {'id': 11488, 'name': 'pot smoking'}, {'id': 33678, 'name': 'beard'}, {'id': 34079, 'name': 'death'}, {'id': 41390, 'name': 'mustache'}, {'id': 156212, 'name': 'spaghetti western'}, {'id': 167875, 'name': 'sombrero'}, {'id': 177882, 'name': 'right hand man'}, {'id': 188947, 'name': 'sidekick'}, {'id': 207592, 'name': 'piano'}]"
